X,Y,Theta
127,45,-3.14159
140,37,-3.14159
144,87,2.09441
48,48,9.81064e-06
15,19,-2.09439
153,17,-1.04719
17,82,9.81064e-06
63,47,3.14159
89,54,-3.14159
139,49,9.81064e-06
91,3,-3.14159
121,88,2.09441
128,4,-2.09439
32,28,2.09441
164,62,-1.04719
19,25,9.81064e-06
139,14,-2.09439
62,12,9.81064e-06
68,73,1.04721
133,16,1.04721
11,2,2.09441
140,6,-2.09439
9,4,-1.04719
25,89,9.81064e-06
38,51,3.14159
23,42,1.04721
82,44,2.09441
22,57,-3.14159
120,22,-1.04719
33,19,1.04721
23,61,-3.14159
97,63,1.04721
73,73,-3.14159
82,24,1.04721
117,29,3.14159
163,16,2.09441
20,40,-1.04719
129,59,9.81064e-06
62,87,-3.14159
115,83,-1.04719
116,3,1.04721
133,70,-1.04719
2,58,3.14159
148,15,1.04721
72,25,1.04721
86,5,9.81064e-06
113,52,3.14159
33,39,-1.04719
56,8,2.09441
9,74,3.14159
37,5,3.14159
151,41,9.81064e-06
142,71,-2.09439
114,32,9.81064e-06
144,0,-2.09439
8,49,3.14159
159,82,-2.09439
121,57,-2.09439
117,77,-2.09439
174,78,-1.04719
66,76,-3.14159
10,15,9.81064e-06
27,10,9.81064e-06
56,15,2.09441
116,88,2.09441
12,30,-3.14159
99,53,-3.14159
174,69,9.81064e-06
116,13,3.14159
152,72,3.14159
28,67,1.04721
0,0,2.09441
22,62,2.09441
160,88,-2.09439
157,63,-1.04719
95,86,9.81064e-06
77,24,3.14159
90,72,2.09441
42,5,3.14159
124,15,-2.09439
135,87,1.04721
159,72,-3.14159
111,59,-2.09439
5,45,-3.14159
86,34,1.04721
84,84,1.04721
35,36,-2.09439
46,58,2.09441
156,24,3.14159
154,53,-2.09439
145,78,9.81064e-06
64,49,2.09441
147,51,2.09441
147,34,1.04721
149,58,-2.09439
0,1,-1.04719
55,47,9.81064e-06
10,10,3.14159
73,37,-1.04719
9,69,-2.09439
163,37,2.09441
179,61,9.81064e-06
18,60,9.81064e-06
26,67,9.81064e-06
117,11,-2.09439
160,34,1.04721
18,77,9.81064e-06
120,53,9.81064e-06
48,68,-1.04719
72,80,-3.14159
3,16,-3.14159
163,64,1.04721
100,6,-3.14159
64,67,2.09441
139,21,1.04721
115,47,9.81064e-06
106,44,-1.04719
158,81,-2.09439
97,54,9.81064e-06
59,68,-2.09439
68,43,-2.09439
99,68,-1.04719
154,47,-3.14159
160,44,1.04721
136,86,-3.14159
11,31,9.81064e-06
161,67,3.14159
137,69,-1.04719
167,17,1.04721
32,34,-2.09439
178,72,-1.04719
81,46,2.09441
176,83,-3.14159
45,25,9.81064e-06
130,77,3.14159
134,60,9.81064e-06
72,49,2.09441
124,34,-2.09439
165,0,3.14159
2,45,9.81064e-06
172,50,2.09441
144,11,2.09441
65,60,-1.04719
15,66,2.09441
50,30,-3.14159
74,64,-3.14159
134,74,-3.14159
60,9,1.04721
105,72,-2.09439
44,63,3.14159
111,89,-1.04719
104,83,3.14159
58,75,2.09441
164,17,-1.04719
153,53,3.14159
83,64,-1.04719
4,42,-3.14159
159,29,-1.04719
168,37,-1.04719
80,26,2.09441
165,52,3.14159
26,85,9.81064e-06
46,54,-1.04719
96,82,9.81064e-06
96,2,-3.14159
121,77,-2.09439
80,39,2.09441
132,59,2.09441
59,54,-2.09439
101,67,-2.09439
23,68,1.04721
78,32,-2.09439
52,17,-3.14159
90,76,-3.14159
41,53,1.04721
75,48,-1.04719
46,74,3.14159
90,22,-2.09439
140,10,-3.14159
29,30,2.09441
57,35,3.14159
27,64,2.09441
107,40,3.14159
111,45,2.09441
34,0,3.14159
92,63,3.14159
91,74,1.04721
38,2,-1.04719
62,65,3.14159
134,60,-1.04719
138,48,-3.14159
114,88,-1.04719
2,82,-2.09439
173,82,-1.04719
87,7,-2.09439
13,49,-3.14159
112,60,-3.14159
130,81,-3.14159
48,37,9.81064e-06
114,2,1.04721
34,4,-3.14159
154,89,3.14159
99,57,9.81064e-06
131,10,3.14159
78,45,1.04721
34,39,-1.04719
160,76,-2.09439
130,52,-3.14159
165,86,9.81064e-06
118,55,-2.09439
49,43,-2.09439
157,39,2.09441
67,53,-3.14159
98,83,9.81064e-06
117,70,1.04721
98,85,-2.09439
166,71,3.14159
152,84,9.81064e-06
20,64,-3.14159
159,42,-1.04719
178,17,3.14159
123,59,3.14159
37,24,2.09441
47,75,1.04721
76,52,2.09441
173,54,-2.09439
160,77,-3.14159
134,83,2.09441
125,48,-2.09439
113,43,3.14159
74,63,3.14159
26,40,-2.09439
53,32,2.09441
61,58,-2.09439
46,48,-3.14159
71,84,1.04721
101,23,-1.04719
62,46,-1.04719
31,50,1.04721
32,52,-3.14159
89,46,-2.09439
125,71,-3.14159
138,6,3.14159
49,82,3.14159
26,75,-3.14159
109,84,-2.09439
74,23,-2.09439
19,12,2.09441
148,38,-3.14159
150,24,9.81064e-06
16,71,2.09441
59,49,-1.04719
177,86,9.81064e-06
61,58,-1.04719
60,55,-3.14159
63,67,-1.04719
78,81,2.09441
85,12,3.14159
127,25,9.81064e-06
81,11,3.14159
116,70,-2.09439
171,28,1.04721
76,11,-3.14159
155,42,-2.09439
132,28,-3.14159
127,54,-3.14159
178,39,1.04721
160,60,3.14159
46,45,-1.04719
145,76,-3.14159
27,51,-3.14159
61,13,3.14159
80,67,-3.14159
53,70,3.14159
87,58,-2.09439
38,16,9.81064e-06
54,73,2.09441
122,27,3.14159
160,63,-2.09439
91,43,-1.04719
152,35,1.04721
41,54,3.14159
99,50,2.09441
157,79,3.14159
172,65,-1.04719
87,49,-2.09439
10,64,-2.09439
59,22,-3.14159
134,72,2.09441
5,76,-3.14159
80,48,9.81064e-06
104,68,-3.14159
15,88,9.81064e-06
150,52,-2.09439
85,46,2.09441
176,70,-2.09439
73,64,9.81064e-06
95,83,-1.04719
83,69,-1.04719
49,52,2.09441
39,13,-2.09439
37,36,9.81064e-06
80,40,3.14159
113,67,1.04721
13,34,2.09441
167,46,3.14159
27,5,3.14159
150,63,3.14159
107,2,2.09441
77,36,-3.14159
89,5,3.14159
103,10,1.04721
40,10,9.81064e-06
38,6,-1.04719
5,4,-3.14159
100,11,2.09441
80,81,3.14159
15,37,-1.04719
111,5,-2.09439
143,19,2.09441
6,22,1.04721
80,62,2.09441
103,56,9.81064e-06
135,11,1.04721
131,53,2.09441
28,30,-1.04719
76,68,-1.04719
71,29,2.09441
93,22,2.09441
2,9,1.04721
38,57,-3.14159
92,37,-1.04719
95,49,9.81064e-06
94,85,3.14159
61,80,1.04721
20,38,1.04721
144,69,-2.09439
177,10,-2.09439
7,65,1.04721
169,83,9.81064e-06
64,3,-3.14159
37,52,-1.04719
122,6,-3.14159
159,38,3.14159
115,13,9.81064e-06
77,52,2.09441
25,47,-1.04719
69,23,-3.14159
18,86,2.09441
16,12,-1.04719
165,48,-1.04719
160,24,9.81064e-06
75,86,-1.04719
104,1,-3.14159
37,30,1.04721
94,73,-2.09439
142,5,9.81064e-06
5,23,3.14159
22,13,1.04721
61,1,-1.04719
1,16,1.04721
26,71,1.04721
12,3,9.81064e-06
84,30,-2.09439
61,43,-3.14159
47,9,-2.09439
166,51,-2.09439
106,60,-3.14159
18,79,1.04721
28,87,-2.09439
122,8,-3.14159
82,35,9.81064e-06
165,67,1.04721
134,25,-3.14159
112,15,-3.14159
10,8,9.81064e-06
162,16,3.14159
66,10,-2.09439
1,18,-3.14159
136,75,-3.14159
82,57,3.14159
2,8,9.81064e-06
79,83,2.09441
6,37,1.04721
102,59,2.09441
176,88,-1.04719
12,39,3.14159
73,44,3.14159
77,83,1.04721
63,80,3.14159
19,78,-2.09439
46,23,3.14159
88,30,2.09441
79,35,2.09441
74,48,3.14159
118,61,-1.04719
22,21,9.81064e-06
166,62,1.04721
152,15,9.81064e-06
172,31,3.14159
154,52,1.04721
167,7,3.14159
154,40,1.04721
29,65,2.09441
75,88,3.14159
29,74,9.81064e-06
153,35,-2.09439
42,59,9.81064e-06
136,69,9.81064e-06
132,3,1.04721
156,33,9.81064e-06
160,9,9.81064e-06
10,38,2.09441
119,72,-1.04719
68,19,-2.09439
15,59,2.09441
178,58,-2.09439
136,5,-2.09439
84,78,-3.14159
118,1,-3.14159
124,59,2.09441
115,68,-3.14159
78,10,-2.09439
35,67,-3.14159
1,56,3.14159
113,76,-1.04719
43,67,2.09441
0,29,9.81064e-06
127,13,9.81064e-06
0,88,-1.04719
68,2,-1.04719
50,37,-2.09439
58,39,3.14159
21,32,9.81064e-06
173,25,9.81064e-06
36,6,-3.14159
14,40,2.09441
99,53,1.04721
167,24,1.04721
23,63,1.04721
145,49,-1.04719
29,81,3.14159
112,88,-2.09439
99,88,-2.09439
167,0,-2.09439
3,19,2.09441
57,29,-2.09439
139,82,-1.04719
47,5,-3.14159
17,15,-1.04719
99,2,1.04721
6,32,9.81064e-06
14,7,2.09441
34,45,2.09441
102,20,2.09441
109,10,1.04721
127,36,3.14159
135,58,3.14159
129,27,-1.04719
97,76,9.81064e-06
102,48,-2.09439
152,17,-1.04719
128,29,3.14159
161,24,-3.14159
134,82,3.14159
12,22,-3.14159
128,51,3.14159
31,1,9.81064e-06
92,41,-1.04719
92,35,2.09441
3,47,-1.04719
38,76,-3.14159
177,59,2.09441
3,50,-3.14159
157,70,1.04721
71,66,-1.04719
70,62,2.09441
132,42,-1.04719
168,23,3.14159
141,24,-3.14159
138,81,3.14159
3,81,2.09441
178,10,-1.04719
76,36,9.81064e-06
57,14,3.14159
115,38,1.04721
67,75,-3.14159
156,53,3.14159
99,46,-1.04719
56,74,1.04721
147,32,9.81064e-06
129,36,-3.14159
96,53,9.81064e-06
159,52,-3.14159
82,58,1.04721
114,5,-1.04719
11,74,9.81064e-06
82,58,3.14159
147,21,2.09441
76,11,3.14159
0,75,3.14159
16,3,2.09441
18,42,1.04721
16,66,-2.09439
108,40,1.04721
96,38,1.04721
54,36,1.04721
120,28,1.04721
148,83,3.14159
83,56,-1.04719
103,87,1.04721
168,35,3.14159
104,13,1.04721
132,65,-2.09439
72,74,-1.04719
58,59,-2.09439
99,73,1.04721
125,67,3.14159
24,18,1.04721
69,31,9.81064e-06
0,70,9.81064e-06
99,0,2.09441
125,35,-3.14159
87,75,-1.04719
131,51,-3.14159
104,62,-1.04719
12,73,-2.09439
72,26,1.04721
76,34,2.09441
101,54,2.09441
48,82,1.04721
48,12,-1.04719
104,78,3.14159
39,60,1.04721
128,42,-2.09439
170,75,-3.14159
153,13,-2.09439
23,71,3.14159
36,17,2.09441
175,73,-1.04719
134,67,9.81064e-06
8,74,1.04721
170,81,9.81064e-06
6,9,2.09441
48,54,-1.04719
29,8,3.14159
115,61,2.09441
132,71,9.81064e-06
4,28,1.04721
114,67,-3.14159
112,69,-3.14159
122,76,3.14159
83,15,9.81064e-06
61,75,-1.04719
41,61,-2.09439
138,62,9.81064e-06
113,53,-2.09439
15,65,-3.14159
4,36,3.14159
131,83,2.09441
47,16,-1.04719
16,72,2.09441
86,73,-2.09439
12,7,1.04721
133,83,-3.14159
155,27,2.09441
155,74,-1.04719
145,49,3.14159
92,58,-2.09439
5,89,-1.04719
118,34,-3.14159
60,87,-3.14159
104,39,9.81064e-06
6,37,-2.09439
10,26,2.09441
37,37,1.04721
89,57,3.14159
82,2,2.09441
82,61,3.14159
5,56,1.04721
163,32,3.14159
41,64,2.09441
44,2,2.09441
24,30,-1.04719
22,5,2.09441
81,78,3.14159
89,21,3.14159
105,81,2.09441
104,34,-1.04719
44,11,-3.14159
58,78,2.09441
43,36,-3.14159
171,39,-1.04719
3,34,2.09441
101,55,-3.14159
142,71,3.14159
105,67,9.81064e-06
13,76,-1.04719
111,23,1.04721
145,78,3.14159
11,75,3.14159
51,57,1.04721
28,32,1.04721
117,57,2.09441
145,26,3.14159
49,14,9.81064e-06
49,76,-1.04719
68,46,3.14159
161,73,-1.04719
113,87,9.81064e-06
92,70,-1.04719
41,14,-1.04719
65,81,1.04721
81,52,-2.09439
50,36,-1.04719
112,56,-1.04719
111,22,2.09441
163,30,2.09441
118,20,-2.09439
179,49,-1.04719
144,14,-3.14159
9,52,3.14159
111,84,3.14159
99,70,3.14159
140,6,2.09441
113,40,-1.04719
167,20,1.04721
177,14,9.81064e-06
167,18,9.81064e-06
50,33,2.09441
107,39,1.04721
125,46,-2.09439
70,50,9.81064e-06
84,56,3.14159
29,27,9.81064e-06
172,84,-3.14159
42,33,-1.04719
140,29,1.04721
62,85,-2.09439
54,76,3.14159
28,21,9.81064e-06
52,42,9.81064e-06
85,11,1.04721
136,30,3.14159
22,42,9.81064e-06
135,17,-3.14159
95,88,3.14159
22,64,-3.14159
176,83,-2.09439
127,85,9.81064e-06
32,17,-3.14159
58,41,3.14159
1,18,3.14159
110,1,3.14159
75,11,-1.04719
147,86,-3.14159
87,20,-3.14159
122,10,1.04721
108,79,-3.14159
122,51,1.04721
58,1,2.09441
35,74,9.81064e-06
114,16,3.14159
142,18,1.04721
64,74,9.81064e-06
71,7,1.04721
71,23,3.14159
31,55,3.14159
72,29,-3.14159
25,8,2.09441
105,33,1.04721
119,62,9.81064e-06
3,62,-2.09439
16,76,-2.09439
130,79,1.04721
85,26,-2.09439
83,88,9.81064e-06
133,71,1.04721
165,50,2.09441
114,25,-2.09439
95,79,2.09441
35,53,-1.04719
88,70,2.09441
159,59,1.04721
17,50,-3.14159
73,85,-3.14159
59,70,1.04721
14,20,9.81064e-06
134,45,-1.04719
155,73,3.14159
102,85,1.04721
45,3,-3.14159
133,22,-3.14159
133,66,-1.04719
84,20,-2.09439
166,50,1.04721
57,33,1.04721
111,61,-1.04719
62,52,-3.14159
80,19,-3.14159
161,69,-2.09439
149,83,2.09441
139,15,1.04721
15,86,-1.04719
83,18,1.04721
19,64,-3.14159
1,20,2.09441
48,21,9.81064e-06
18,0,-1.04719
164,39,2.09441
8,54,-1.04719
68,6,3.14159
19,77,-2.09439
172,25,-1.04719
81,37,-2.09439
128,42,1.04721
44,22,-2.09439
68,1,-2.09439
56,35,1.04721
77,55,1.04721
67,21,-3.14159
58,69,-3.14159
94,58,9.81064e-06
144,6,1.04721
36,20,-3.14159
31,0,2.09441
56,37,-3.14159
162,7,-1.04719
141,60,-3.14159
118,74,-3.14159
134,9,3.14159
168,77,-2.09439
8,32,2.09441
157,36,1.04721
15,2,9.81064e-06
150,46,2.09441
0,46,1.04721
82,49,-3.14159
44,2,-1.04719
152,3,1.04721
10,35,2.09441
155,31,-1.04719
98,65,9.81064e-06
108,16,1.04721
140,57,9.81064e-06
78,31,-3.14159
68,50,-3.14159
83,4,3.14159
42,67,9.81064e-06
169,83,-3.14159
124,37,2.09441
131,38,1.04721
6,8,-2.09439
4,37,-2.09439
58,17,-2.09439
40,68,9.81064e-06
82,45,-3.14159
139,87,1.04721
157,70,2.09441
100,25,-2.09439
152,85,-1.04719
94,48,2.09441
13,28,9.81064e-06
60,8,-2.09439
122,28,1.04721
37,79,-2.09439
86,79,-3.14159
40,82,-3.14159
11,66,-1.04719
122,59,3.14159
164,60,-1.04719
6,4,9.81064e-06
3,56,-2.09439
177,13,2.09441
55,4,2.09441
68,60,2.09441
170,65,-3.14159
8,34,-1.04719
103,46,-3.14159
44,77,2.09441
177,16,-3.14159
16,55,1.04721
140,16,2.09441
81,42,-3.14159
97,30,2.09441
49,73,-1.04719
176,2,3.14159
10,14,3.14159
129,19,2.09441
8,86,-1.04719
127,60,-3.14159
166,40,-3.14159
2,78,2.09441
57,85,-2.09439
164,46,-1.04719
99,16,2.09441
26,42,1.04721
93,77,2.09441
4,12,-1.04719
161,77,2.09441
34,54,1.04721
136,69,3.14159
57,3,-1.04719
85,40,9.81064e-06
140,17,-2.09439
179,76,-1.04719
43,10,-3.14159
47,0,2.09441
158,74,1.04721
142,38,3.14159
141,64,2.09441
115,57,3.14159
43,53,-2.09439
71,26,3.14159
56,87,-2.09439
32,49,9.81064e-06
83,68,-3.14159
173,57,-1.04719
83,39,2.09441
139,86,2.09441
55,8,9.81064e-06
116,16,1.04721
105,21,-3.14159
125,31,-1.04719
103,50,1.04721
41,71,3.14159
85,38,1.04721
69,26,1.04721
135,45,1.04721
5,41,1.04721
22,6,1.04721
41,13,2.09441
111,58,-3.14159
24,18,-2.09439
8,61,-3.14159
172,89,9.81064e-06
68,86,-3.14159
163,70,3.14159
96,39,-1.04719
66,14,-3.14159
161,89,-3.14159
11,1,1.04721
149,13,-1.04719
38,65,-1.04719
114,49,-3.14159
9,39,1.04721
94,31,1.04721
15,69,9.81064e-06
104,34,3.14159
96,82,2.09441
2,61,1.04721
49,53,-1.04719
30,85,1.04721
118,13,-2.09439
160,71,2.09441
106,53,1.04721
150,68,-1.04719
168,28,3.14159
90,47,-1.04719
72,68,3.14159
109,49,-3.14159
164,24,-2.09439
149,54,1.04721
156,69,-1.04719
126,58,1.04721
53,76,2.09441
155,27,1.04721
96,48,-3.14159
120,18,3.14159
129,0,1.04721
96,71,-2.09439
87,55,1.04721
141,85,2.09441
46,17,-2.09439
133,86,2.09441
14,41,-1.04719
163,64,-3.14159
143,27,3.14159
72,67,1.04721
49,83,9.81064e-06
151,74,2.09441
117,20,-3.14159
114,34,1.04721
115,3,9.81064e-06
41,41,1.04721
12,89,1.04721
66,35,-3.14159
177,32,-2.09439
167,85,1.04721
71,55,-2.09439
117,70,-1.04719
108,5,-2.09439
87,41,-2.09439
90,57,2.09441
127,70,-3.14159
177,20,1.04721
164,9,1.04721
27,19,-3.14159
139,77,3.14159
62,5,1.04721
157,15,-3.14159
169,32,-1.04719
152,86,1.04721
179,76,1.04721
62,8,1.04721
11,31,3.14159
153,50,2.09441
82,62,-3.14159
121,43,1.04721
108,47,-2.09439
82,75,-1.04719
118,42,1.04721
123,64,1.04721
148,78,2.09441
144,68,-3.14159
81,11,-3.14159
13,4,9.81064e-06
145,46,3.14159
128,17,-3.14159
124,80,1.04721
58,6,1.04721
16,52,9.81064e-06
27,1,2.09441
83,79,1.04721
36,22,3.14159
69,77,2.09441
122,7,-1.04719
24,83,3.14159
1,84,2.09441
154,0,9.81064e-06
53,31,1.04721
51,81,9.81064e-06
139,65,1.04721
7,56,-2.09439
80,87,-2.09439
110,49,2.09441
4,11,2.09441
33,11,1.04721
88,80,3.14159
150,9,9.81064e-06
38,56,-1.04719
173,33,-2.09439
3,68,2.09441
25,55,3.14159
19,88,-3.14159
25,15,-3.14159
75,71,2.09441
168,22,9.81064e-06
108,49,2.09441
79,54,-1.04719
30,12,9.81064e-06
76,56,-2.09439
11,34,-1.04719
64,22,-1.04719
61,43,-2.09439
129,17,2.09441
105,20,3.14159
144,75,1.04721
169,39,3.14159
120,18,1.04721
36,30,-2.09439
15,88,2.09441
32,50,1.04721
110,24,-1.04719
119,29,9.81064e-06
13,26,1.04721
16,10,3.14159
109,13,-1.04719
176,14,-1.04719
164,22,2.09441
32,14,3.14159
19,40,9.81064e-06
91,36,2.09441
147,6,1.04721
75,82,1.04721
60,5,1.04721
45,17,9.81064e-06
72,55,9.81064e-06
53,60,-3.14159
8,58,-3.14159
80,86,3.14159
51,26,-3.14159
54,85,9.81064e-06
71,24,3.14159
93,85,1.04721
0,50,3.14159
130,69,9.81064e-06
52,46,3.14159
37,44,9.81064e-06
129,12,2.09441
138,22,-3.14159
22,63,2.09441
123,14,3.14159
61,44,-1.04719
41,68,-3.14159
126,78,3.14159
133,25,-3.14159
64,87,9.81064e-06
147,66,2.09441
3,3,3.14159
138,59,3.14159
68,63,1.04721
67,17,-3.14159
43,54,9.81064e-06
100,66,-2.09439
18,88,-2.09439
147,39,2.09441
18,61,2.09441
164,60,1.04721
142,51,2.09441
29,67,-2.09439
164,46,2.09441
5,17,9.81064e-06
40,71,1.04721
32,72,1.04721
57,80,9.81064e-06
88,36,-1.04719
6,56,-1.04719
29,25,-3.14159
110,14,3.14159
35,32,-3.14159
42,8,9.81064e-06
55,87,-1.04719
86,86,-2.09439
139,43,2.09441
54,56,3.14159
136,6,-2.09439
37,63,2.09441
94,16,3.14159
99,3,9.81064e-06
178,56,1.04721
161,69,3.14159
171,30,3.14159
89,88,-1.04719
106,12,-2.09439
173,11,3.14159
113,34,9.81064e-06
117,46,9.81064e-06
142,14,1.04721
166,39,-2.09439
161,1,-2.09439
20,13,1.04721
106,73,3.14159
13,53,-2.09439
95,74,3.14159
143,75,1.04721
25,74,9.81064e-06
54,33,1.04721
174,87,-1.04719
169,45,-2.09439
84,71,2.09441
64,33,2.09441
160,64,-3.14159
177,13,-2.09439
8,39,9.81064e-06
64,54,-1.04719
32,4,-2.09439
6,7,-3.14159
78,64,-1.04719
154,27,-2.09439
90,75,2.09441
129,25,3.14159
25,54,-2.09439
19,29,-1.04719
10,27,-1.04719
14,4,3.14159
113,45,-3.14159
173,54,2.09441
89,58,-3.14159
128,16,-1.04719
47,31,9.81064e-06
65,78,-1.04719
103,73,3.14159
147,26,2.09441
94,66,-1.04719
86,76,2.09441
2,69,-2.09439
26,81,1.04721
118,72,-3.14159
44,82,-2.09439
178,70,-2.09439
136,63,9.81064e-06
147,15,9.81064e-06
11,65,9.81064e-06
26,32,9.81064e-06
70,14,-2.09439
158,80,-3.14159
154,2,2.09441
92,57,-2.09439
98,29,3.14159
163,40,-3.14159
98,70,2.09441
121,37,9.81064e-06
169,19,3.14159
39,35,-3.14159
5,87,-3.14159
176,8,-3.14159
89,58,3.14159
38,51,9.81064e-06
137,60,-2.09439
110,5,-1.04719
153,7,2.09441
9,66,2.09441
116,36,2.09441
140,1,1.04721
143,18,9.81064e-06
41,88,3.14159
89,89,1.04721
41,12,-3.14159
16,82,-3.14159
111,45,-3.14159
10,50,2.09441
121,66,9.81064e-06
124,12,-1.04719
33,52,3.14159
13,19,-1.04719
121,25,-1.04719
155,35,1.04721
154,72,-3.14159
38,76,9.81064e-06
30,52,-1.04719
178,88,-3.14159
41,10,1.04721
89,53,-1.04719
95,1,-1.04719
27,10,-1.04719
102,83,2.09441
134,2,3.14159
82,88,-3.14159
16,56,-2.09439
162,73,-2.09439
102,88,-2.09439
114,72,-2.09439
69,42,-1.04719
115,5,2.09441
121,45,-3.14159
91,30,-1.04719
115,52,-1.04719
111,18,-1.04719
81,16,-3.14159
89,86,1.04721
31,46,-2.09439
105,48,3.14159
176,26,-2.09439
15,74,3.14159
157,66,3.14159
163,31,-2.09439
55,19,9.81064e-06
58,46,-2.09439
162,37,3.14159
53,37,3.14159
121,51,-2.09439
175,31,-3.14159
39,43,9.81064e-06
74,38,2.09441
75,67,-2.09439
163,43,-3.14159
128,88,-1.04719
67,64,9.81064e-06
64,47,-3.14159
123,84,-3.14159
70,58,3.14159
149,16,3.14159
83,52,-1.04719
171,77,9.81064e-06
77,74,-1.04719
6,31,-2.09439
10,37,-2.09439
122,19,-2.09439
62,17,2.09441
29,16,1.04721
33,15,9.81064e-06
175,68,9.81064e-06
72,33,2.09441
138,86,-1.04719
120,57,-3.14159
78,9,1.04721
69,47,-2.09439
160,17,9.81064e-06
11,53,1.04721
4,87,3.14159
59,16,-1.04719
15,77,3.14159
163,78,-3.14159
143,56,3.14159
111,9,1.04721
173,65,-2.09439
135,58,-3.14159
87,60,1.04721
4,9,2.09441
52,20,2.09441
102,79,2.09441
74,3,1.04721
13,3,3.14159
176,87,9.81064e-06
108,77,-2.09439
6,79,2.09441
59,24,-1.04719
73,6,1.04721
79,0,1.04721
118,47,1.04721
78,55,-1.04719
37,73,3.14159
44,58,2.09441
96,12,-1.04719
92,24,-3.14159
102,38,9.81064e-06
33,44,1.04721
77,32,-1.04719
9,26,9.81064e-06
104,21,9.81064e-06
120,50,3.14159
117,38,2.09441
100,5,2.09441
165,56,1.04721
84,81,9.81064e-06
67,7,1.04721
42,20,2.09441
51,66,2.09441
119,21,3.14159
7,71,-1.04719
162,87,-1.04719
96,28,1.04721
33,25,9.81064e-06
133,29,3.14159
95,53,3.14159
57,59,-2.09439
89,64,-3.14159
151,5,2.09441
126,30,2.09441
81,88,-3.14159
37,50,-2.09439
143,50,9.81064e-06
70,81,-2.09439
3,50,1.04721
64,79,1.04721
96,37,-1.04719
116,25,-2.09439
108,30,1.04721
110,69,-3.14159
52,64,2.09441
142,6,-3.14159
54,51,9.81064e-06
15,62,1.04721
56,67,3.14159
122,39,-2.09439
143,24,-2.09439
125,24,-1.04719
26,49,9.81064e-06
144,36,9.81064e-06
177,73,-3.14159
135,52,-3.14159
174,48,-2.09439
27,10,2.09441
103,48,3.14159
69,56,-3.14159
29,0,1.04721
31,70,9.81064e-06
168,42,-2.09439
5,71,1.04721
60,10,-3.14159
5,17,-3.14159
52,89,-1.04719
47,30,-3.14159
126,40,2.09441
165,73,-2.09439
4,77,-3.14159
91,1,1.04721
89,83,1.04721
82,58,2.09441
1,15,-2.09439
35,28,3.14159
152,22,1.04721
89,18,-3.14159
89,60,-2.09439
104,76,3.14159
80,17,9.81064e-06
11,70,-1.04719
146,20,1.04721
46,14,-3.14159
85,21,9.81064e-06
98,69,-2.09439
175,3,9.81064e-06
88,51,3.14159
46,64,1.04721
101,72,9.81064e-06
105,58,1.04721
89,82,-2.09439
33,85,2.09441
88,57,-1.04719
25,17,1.04721
104,41,-3.14159
122,33,1.04721
33,22,-3.14159
47,38,9.81064e-06
5,52,1.04721
121,63,-1.04719
86,57,3.14159
90,13,-3.14159
21,63,-1.04719
84,24,9.81064e-06
86,88,-2.09439
98,23,3.14159
119,78,1.04721
157,38,2.09441
28,33,-1.04719
20,79,9.81064e-06
57,50,2.09441
159,2,-2.09439
173,20,-1.04719
19,1,-1.04719
91,42,2.09441
179,66,9.81064e-06
145,79,1.04721
71,78,2.09441
95,0,-3.14159
6,82,3.14159
70,20,-2.09439
174,63,9.81064e-06
169,22,-3.14159
71,76,-1.04719
178,44,-2.09439
27,24,1.04721
150,20,-1.04719
53,7,-3.14159
162,88,2.09441
139,86,-1.04719
8,4,3.14159
160,36,-3.14159
12,39,9.81064e-06
87,63,3.14159
39,18,9.81064e-06
165,4,3.14159
97,70,1.04721
35,84,-1.04719
62,88,2.09441
54,26,9.81064e-06
28,41,9.81064e-06
30,71,9.81064e-06
32,89,3.14159
74,51,2.09441
34,69,-3.14159
97,78,-1.04719
58,75,-2.09439
21,44,3.14159
115,63,9.81064e-06
22,29,1.04721
97,66,-2.09439
43,56,2.09441
156,88,-1.04719
14,70,-3.14159
92,32,-2.09439
31,77,-2.09439
153,3,3.14159
50,18,-3.14159
162,87,9.81064e-06
49,76,-3.14159
117,19,-1.04719
164,41,-2.09439
120,56,9.81064e-06
91,82,1.04721
157,87,-1.04719
113,86,1.04721
63,34,-2.09439
71,18,3.14159
129,38,-1.04719
174,63,2.09441
85,31,-2.09439
29,66,-3.14159
5,14,-1.04719
171,31,-2.09439
105,63,-1.04719
27,77,-3.14159
70,28,3.14159
65,36,-3.14159
154,61,2.09441
48,19,9.81064e-06
68,50,1.04721
116,0,3.14159
69,88,3.14159
89,83,-1.04719
163,65,-1.04719
90,74,1.04721
108,43,-2.09439
107,79,-1.04719
68,39,3.14159
41,22,3.14159
146,17,9.81064e-06
85,35,9.81064e-06
105,57,2.09441
107,44,3.14159
73,10,9.81064e-06
75,11,-2.09439
15,24,-1.04719
145,84,1.04721
27,56,-1.04719
27,45,1.04721
18,11,9.81064e-06
79,36,-1.04719
99,54,2.09441
101,51,-2.09439
110,33,-2.09439
71,2,-2.09439
62,27,1.04721
70,36,2.09441
142,59,-1.04719
39,7,-1.04719
132,31,1.04721
137,15,2.09441
48,82,9.81064e-06
93,80,-2.09439
61,55,-3.14159
164,0,3.14159
55,63,-1.04719
103,32,9.81064e-06
128,15,2.09441
31,80,-2.09439
33,55,1.04721
107,3,3.14159
138,79,1.04721
84,39,-2.09439
42,62,3.14159
115,74,9.81064e-06
20,57,-2.09439
